"action_type","lat","lon","playoffs","season","shot_distance","shot_made_flag","shot_type","opponent","attendance","arena_temp","avgnoisedb","time_remaining_period","game_time"
"Jump Shot",33.9233,-118.1398,0,"1999",17,0,"2PT Field Goal","DAL",14834,70,91.83,649,2231
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","DAL",14834,70,91.83,518,2362
"Jump Shot",34.0543,-118.4188,0,"1999",14,1,"2PT Field Goal","DAL",14834,70,91.83,451,2429
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","DAL",14834,70,91.83,411,2469
"Jump Shot",33.9723,-118.3118,0,"1999",8,0,"2PT Field Goal","DAL",14834,70,91.83,163,2717
"Jump Shot",33.8953,-118.3608,0,"1999",17,0,"2PT Field Goal","DAL",14834,70,91.83,81,2799
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","PHX",14252,74,90.97,536,184
"Jump Shot",33.8673,-118.1548,0,"1999",21,0,"2PT Field Goal","PHX",14252,74,90.97,490,230
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","PHX",14252,74,90.97,375,345
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","PHX",14252,74,90.97,140,580
"Jump Shot",34.0443,-118.3828,0,"1999",11,1,"2PT Field Goal","PHX",14252,74,90.97,41,679
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","PHX",14252,74,90.97,483,957
"Running Jump Shot",33.9833,-118.2348,0,"1999",7,1,"2PT Field Goal","PHX",14252,74,90.97,336,1104
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","PHX",14252,74,90.97,21,1419
"Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","PHX",14252,74,90.97,660,1500
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","PHX",14252,74,90.97,572,1588
"Jump Shot",33.8223,-118.2968,0,"1999",22,0,"2PT Field Goal","PHX",14252,74,90.97,244,1916
"Jump Shot",33.8673,-118.2558,0,"1999",17,0,"2PT Field Goal","PHX",14252,74,90.97,54,2106
"Running Jump Shot",33.8633,-118.2758,0,"1999",18,1,"2PT Field Goal","PHX",14252,74,90.97,0,2160
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","PHX",14252,74,90.97,631,2249
"Jump Shot",33.9553,-118.1488,0,"1999",15,0,"2PT Field Goal","LAC",15146,72,98.61,652,68
"Jump Shot",33.9983,-118.3138,0,"1999",6,0,"2PT Field Goal","LAC",15146,72,98.61,489,231
"Jump Shot",33.9873,-118.3138,0,"1999",7,1,"2PT Field Goal","LAC",15146,72,98.61,372,348
"Jump Shot",33.8583,-118.4518,0,"1999",26,0,"3PT Field Goal","LAC",15146,72,98.61,291,429
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","LAC",15146,72,98.61,223,497
"Jump Shot",34.0393,-118.1208,0,"1999",14,0,"2PT Field Goal","LAC",15146,72,98.61,0,720
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","LAC",15146,72,98.61,212,1228
"Jump Shot",33.9203,-118.3438,0,"1999",14,1,"2PT Field Goal","LAC",15146,72,98.61,29,1411
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",15146,72,98.61,657,1503
"Running Jump Shot",34.0043,-118.3078,0,"1999",5,1,"2PT Field Goal","LAC",15146,72,98.61,516,1644
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",15146,72,98.61,488,1672
"Jump Shot",34.0323,-118.1208,0,"1999",14,0,"2PT Field Goal","LAC",15146,72,98.61,464,1696
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",15146,72,98.61,429,1731
"Jump Shot",34.0173,-118.1488,0,"1999",12,0,"2PT Field Goal","LAC",15146,72,98.61,400,1760
"Driving Layup Shot",34.0113,-118.2218,0,"1999",5,1,"2PT Field Goal","LAC",15146,72,98.61,255,1905
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","LAC",15146,72,98.61,677,2203
"Driving Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",15146,72,98.61,657,2223
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",15146,72,98.61,565,2315
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",15146,72,98.61,522,2358
"Jump Shot",33.9933,-118.2578,0,"1999",5,0,"2PT Field Goal","LAC",15146,72,98.61,376,2504
"Jump Shot",33.9143,-118.3078,0,"1999",13,0,"2PT Field Goal","LAC",15146,72,98.61,346,2534
"Jump Shot",33.9333,-118.3758,0,"1999",15,0,"2PT Field Goal","LAC",13175,70,93.27,627,93
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",13175,70,93.27,514,206
"Running Jump Shot",33.9683,-118.1768,0,"1999",12,1,"2PT Field Goal","LAC",13175,70,93.27,132,588
"Jump Shot",33.9443,-118.3058,0,"1999",10,0,"2PT Field Goal","LAC",13175,70,93.27,92,628
"Jump Shot",33.9163,-118.1618,0,"1999",16,1,"2PT Field Goal","LAC",13175,70,93.27,42,678
"Jump Shot",33.8823,-118.2688,0,"1999",16,1,"2PT Field Goal","LAC",13175,70,93.27,27,693
"Jump Shot",34.0603,-118.3888,0,"1999",12,0,"2PT Field Goal","LAC",13175,70,93.27,650,790
"Jump Shot",34.0113,-118.1488,0,"1999",12,0,"2PT Field Goal","LAC",13175,70,93.27,626,814
"Jump Shot",33.9963,-118.4338,0,"1999",17,0,"2PT Field Goal","LAC",13175,70,93.27,252,1188
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",13175,70,93.27,220,1220
"Jump Shot",34.0393,-118.1118,0,"1999",15,0,"2PT Field Goal","LAC",13175,70,93.27,77,1363
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",13175,70,93.27,51,1389
"Jump Shot",33.8223,-118.4038,0,"1999",25,0,"3PT Field Goal","LAC",13175,70,93.27,34,1406
"Running Jump Shot",33.9333,-118.2618,0,"1999",11,1,"2PT Field Goal","LAC",13175,70,93.27,549,1611
"Jump Shot",33.9233,-118.3328,0,"1999",13,0,"2PT Field Goal","LAC",13175,70,93.27,512,1648
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","LAC",13175,70,93.27,409,1751
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",13175,70,93.27,382,1778
"Jump Shot",33.8353,-118.3118,0,"1999",21,1,"2PT Field Goal","LAC",13175,70,93.27,235,1925
"Tip Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","LAC",13175,70,93.27,470,2410
"Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","LAC",13175,70,93.27,350,2530
"Tip Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","LAC",13175,70,93.27,348,2532
"Jump Shot",34.0713,-118.1398,0,"1999",13,0,"2PT Field Goal","CHA",14683,70,93.13,677,43
"Jump Shot",33.8673,-118.3548,0,"1999",19,1,"2PT Field Goal","CHA",14683,70,93.13,510,210
"Jump Shot",34.0393,-118.4038,0,"1999",13,0,"2PT Field Goal","CHA",14683,70,93.13,484,236
"Jump Shot",33.9783,-118.2068,0,"1999",9,0,"2PT Field Goal","CHA",14683,70,93.13,445,275
"Jump Shot",33.8783,-118.3758,0,"1999",19,0,"2PT Field Goal","CHA",14683,70,93.13,314,406
"Jump Shot",33.8223,-118.1398,0,"1999",25,0,"3PT Field Goal","CHA",14683,70,93.13,428,1012
"Jump Shot",34.0063,-118.1268,0,"1999",14,0,"2PT Field Goal","CHA",14683,70,93.13,388,1052
"Jump Shot",33.8393,-118.2348,0,"1999",20,0,"2PT Field Goal","CHA",14683,70,93.13,162,1278
"Jump Shot",33.9833,-118.2408,0,"1999",6,0,"2PT Field Goal","CHA",14683,70,93.13,136,1304
"Running Jump Shot",33.9963,-118.2278,0,"1999",6,0,"2PT Field Goal","CHA",14683,70,93.13,60,1380
"Jump Shot",33.9833,-118.3548,0,"1999",10,0,"2PT Field Goal","CHA",14683,70,93.13,684,1476
"Jump Shot",33.8733,-118.1848,0,"1999",19,1,"2PT Field Goal","CHA",14683,70,93.13,621,1539
"Jump Shot",33.8113,-118.1698,0,"1999",25,0,"3PT Field Goal","CHA",14683,70,93.13,577,2303
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","CHA",14683,70,93.13,385,2495
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","CHA",14683,70,93.13,349,2531
"Jump Shot",33.8353,-118.2818,0,"1999",20,0,"2PT Field Goal","SEA",14976,69,91.7,704,16
"Jump Shot",34.0233,-118.1378,0,"1999",13,0,"2PT Field Goal","SEA",14976,69,91.7,519,201
"Jump Shot",34.0473,-118.3888,0,"1999",11,1,"2PT Field Goal","SEA",14976,69,91.7,390,330
"Jump Shot",33.8673,-118.1078,0,"1999",23,1,"3PT Field Goal","SEA",14976,69,91.7,292,428
"Jump Shot",33.9783,-118.3958,0,"1999",14,0,"2PT Field Goal","SEA",14976,69,91.7,152,568
"Jump Shot",34.0393,-118.1008,0,"1999",16,0,"2PT Field Goal","SEA",14976,69,91.7,318,1122
"Jump Shot",33.7943,-118.2168,0,"1999",25,1,"3PT Field Goal","SEA",14976,69,91.7,225,1215
"Jump Shot",33.9683,-118.1158,0,"1999",17,0,"2PT Field Goal","SEA",14976,69,91.7,172,1268
"Jump Shot",33.8113,-118.1678,0,"1999",25,1,"3PT Field Goal","SEA",14976,69,91.7,93,1347
"Running Jump Shot",34.0063,-118.2818,0,"1999",3,1,"2PT Field Goal","SEA",14976,69,91.7,316,1844
"Jump Shot",33.7833,-118.2878,0,"1999",26,0,"3PT Field Goal","SEA",14976,69,91.7,251,1909
"Jump Shot",33.8053,-118.3658,0,"1999",25,0,"3PT Field Goal","SEA",14976,69,91.7,702,2178
"Jump Shot",34.0113,-118.2728,0,"1999",3,1,"2PT Field Goal","SEA",14976,69,91.7,525,2355
"Jump Shot",33.9163,-118.3828,0,"1999",17,1,"2PT Field Goal","SEA",14976,69,91.7,409,2471
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","DEN",14069,71,93.73,612,108
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","DEN",14069,71,93.73,496,224
"Jump Shot",33.8053,-118.3548,0,"1999",25,1,"3PT Field Goal","DEN",14069,71,93.73,314,406
"Jump Shot",33.9123,-118.3548,0,"1999",15,1,"2PT Field Goal","DEN",14069,71,93.73,282,438
"Jump Shot",33.9403,-118.4128,0,"1999",17,1,"2PT Field Goal","DEN",14069,71,93.73,175,545
"Jump Shot",33.8673,-118.0908,0,"1999",25,0,"3PT Field Goal","DEN",14069,71,93.73,168,1272
"Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","DEN",14069,71,93.73,100,1340
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","DEN",14069,71,93.73,50,1390
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","DEN",14069,71,93.73,40,1400
"Jump Shot",34.0113,-118.3268,0,"1999",6,0,"2PT Field Goal","DEN",14069,71,93.73,247,1913
"Jump Shot",33.8093,-118.1528,0,"1999",26,0,"3PT Field Goal","MIL",15779,69,93.82,677,43
"Jump Shot",33.8093,-118.1528,0,"1999",26,0,"3PT Field Goal","MIL",15779,69,93.82,518,202
"Jump Shot",33.9683,-118.4038,0,"1999",15,1,"2PT Field Goal","MIL",15779,69,93.82,137,583
"Jump Shot",33.9293,-118.2238,0,"1999",12,0,"2PT Field Goal","MIL",15779,69,93.82,71,649
"Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIL",15779,69,93.82,625,815
"Jump Shot",33.9913,-118.1528,0,"1999",12,1,"2PT Field Goal","MIL",15779,69,93.82,285,1155
"Jump Shot",33.9293,-118.1888,0,"1999",14,0,"2PT Field Goal","MIL",15779,69,93.82,222,1218
"Jump Shot",33.9743,-118.2168,0,"1999",8,0,"2PT Field Goal","MIL",15779,69,93.82,670,1490
"Jump Shot",34.0493,-118.3658,0,"1999",9,0,"2PT Field Goal","MIL",15779,69,93.82,636,1524
"Jump Shot",34.0413,-118.1378,0,"1999",13,1,"2PT Field Goal","MIL",15779,69,93.82,293,1867
"Running Jump Shot",33.9813,-118.3228,0,"1999",8,0,"2PT Field Goal","MIL",15779,69,93.82,206,1954
"Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIL",15779,69,93.82,176,1984
"Jump Shot",33.8023,-118.1078,0,"1999",29,0,"3PT Field Goal","MIL",15779,69,93.82,0,2160
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIL",15779,69,93.82,602,2278
"Dunk Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","MIL",15779,69,93.82,283,2597
"Jump Shot",33.9293,-118.2878,0,"1999",11,1,"2PT Field Goal","MIL",15779,69,93.82,238,2642
"Jump Shot",33.9763,-118.3958,0,"1999",14,1,"2PT Field Goal","IND",14609,70,95.58,434,286
"Jump Shot",33.7703,-118.2818,0,"1999",27,0,"3PT Field Goal","IND",14609,70,95.58,35,685
"Jump Shot",34.0283,-118.3378,0,"1999",6,1,"2PT Field Goal","IND",14609,70,95.58,250,1190
"Jump Shot",33.9893,-118.1158,0,"1999",16,0,"2PT Field Goal","IND",14609,70,95.58,134,1306
"Jump Shot",33.9383,-118.4258,0,"1999",18,0,"2PT Field Goal","IND",14609,70,95.58,39,1401
"Jump Shot",34.0283,-118.3658,0,"1999",9,1,"2PT Field Goal","IND",14609,70,95.58,469,1691
"Jump Shot",34.0233,-118.2238,0,"1999",5,0,"2PT Field Goal","IND",14609,70,95.58,399,1761
"Jump Shot",34.0133,-118.3158,0,"1999",5,0,"2PT Field Goal","IND",14609,70,95.58,268,1892
"Running Jump Shot",34.0023,-118.2448,0,"1999",4,1,"2PT Field Goal","IND",14609,70,95.58,555,2325
"Jump Shot",34.0063,-118.4168,0,"1999",15,0,"2PT Field Goal","IND",14609,70,95.58,513,2367
"Jump Shot",33.8993,-118.2948,0,"1999",14,0,"2PT Field Goal","IND",14609,70,95.58,314,2566
"Jump Shot",33.9963,-118.3228,0,"1999",7,0,"2PT Field Goal","IND",14609,70,95.58,117,2763
"Jump Shot",33.8933,-118.1638,0,"1999",18,1,"2PT Field Goal","MIN",14667,72,97.39,667,53
"Jump Shot",33.8023,-118.3658,0,"1999",26,0,"3PT Field Goal","MIN",14667,72,97.39,547,173
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIN",14667,72,97.39,464,256
"Jump Shot",33.9663,-118.4238,0,"1999",17,0,"2PT Field Goal","MIN",14667,72,97.39,241,479
"Jump Shot",33.9873,-118.1768,0,"1999",10,0,"2PT Field Goal","MIN",14667,72,97.39,9,711
"Jump Shot",33.8373,-118.2148,0,"1999",21,0,"2PT Field Goal","MIN",14667,72,97.39,531,909
"Jump Shot",34.0433,-118.0988,0,"1999",17,0,"2PT Field Goal","MIN",14667,72,97.39,475,965
"Jump Shot",33.8023,-118.3358,0,"1999",25,1,"3PT Field Goal","MIN",14667,72,97.39,258,1182
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","MIN",14667,72,97.39,2,1438
"Jump Shot",34.0043,-118.2298,0,"1999",5,0,"2PT Field Goal","MIN",14667,72,97.39,669,1491
"Jump Shot",33.8483,-118.4238,0,"1999",24,1,"3PT Field Goal","MIN",14667,72,97.39,587,1573
"Jump Shot",34.0323,-118.4238,0,"1999",15,1,"2PT Field Goal","MIN",14667,72,97.39,391,1769
"Jump Shot",33.8583,-118.2578,0,"1999",18,1,"2PT Field Goal","MIN",14667,72,97.39,299,1861
"Jump Shot",33.8583,-118.2298,0,"1999",19,0,"2PT Field Goal","MIN",14667,72,97.39,196,1964
"Jump Shot",33.9663,-118.1488,0,"1999",14,0,"2PT Field Goal","MIN",14667,72,97.39,311,2569
"Jump Shot",33.9033,-118.3138,0,"1999",14,0,"2PT Field Goal","MIN",14667,72,97.39,105,2775
"Jump Shot",34.0393,-118.1998,0,"1999",7,1,"2PT Field Goal","SEA",15317,71,95.56,548,172
"Jump Shot",33.9553,-118.2278,0,"1999",9,0,"2PT Field Goal","SEA",15317,71,95.56,311,409
"Jump Shot",33.4533,-118.1998,0,"1999",59,0,"3PT Field Goal","SEA",15317,71,95.56,0,720
"Jump Shot",33.7773,-118.2498,0,"1999",26,0,"3PT Field Goal","SEA",15317,71,95.56,220,1220
"Jump Shot",33.6443,-118.2688,0,"1999",40,0,"3PT Field Goal","SEA",15317,71,95.56,0,1440
"Running Jump Shot",33.8883,-118.1918,0,"1999",17,1,"2PT Field Goal","SEA",15317,71,95.56,634,1526
"Jump Shot",34.0393,-118.4128,0,"1999",14,0,"2PT Field Goal","SEA",15317,71,95.56,486,1674
"Jump Shot",33.8883,-118.3978,0,"1999",20,1,"2PT Field Goal","SEA",15317,71,95.56,237,1923
"Jump Shot",33.9723,-118.3268,0,"1999",9,0,"2PT Field Goal","SEA",15317,71,95.56,167,1993
"Jump Shot",33.9963,-118.3118,0,"1999",6,0,"2PT Field Goal","SEA",15317,71,95.56,5,2155
"Jump Shot",33.9403,-118.2498,0,"1999",10,1,"2PT Field Goal","SEA",15317,71,95.56,479,2401
"Jump Shot",33.8503,-118.3398,0,"1999",20,0,"2PT Field Goal","SEA",15317,71,95.56,453,2427
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","CLE",13763,72,93.13,565,155
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","CLE",13763,72,93.13,501,219
"Tip Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","CLE",13763,72,93.13,182,538
"Jump Shot",34.0063,-118.1208,0,"1999",15,1,"2PT Field Goal","CLE",13763,72,93.13,153,567
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","CLE",13763,72,93.13,227,1213
"Jump Shot",33.8223,-118.3888,0,"1999",25,0,"3PT Field Goal","CLE",13763,72,93.13,1,1439
"Tip Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","CLE",13763,72,93.13,656,1504
"Jump Shot",33.8003,-118.1998,0,"1999",25,0,"3PT Field Goal","CLE",13763,72,93.13,633,1527
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","CLE",13763,72,93.13,423,1737
"Jump Shot",34.0673,-118.3888,0,"1999",12,0,"2PT Field Goal","CLE",13763,72,93.13,233,1927
"Jump Shot",33.9853,-118.1208,0,"1999",16,1,"2PT Field Goal","POR",16757,71,97.17,601,119
"Jump Shot",33.9183,-118.1398,0,"1999",18,1,"2PT Field Goal","POR",16757,71,97.17,287,433
"Jump Shot",34.0493,-118.1208,0,"1999",14,0,"2PT Field Goal","POR",16757,71,97.17,232,488
"Running Jump Shot",34.0193,-118.1618,0,"1999",11,1,"2PT Field Goal","POR",16757,71,97.17,191,529
"Jump Shot",33.8733,-118.3608,0,"1999",19,1,"2PT Field Goal","POR",16757,71,97.17,41,679
"Jump Shot",33.8903,-118.1548,0,"1999",19,1,"2PT Field Goal","POR",16757,71,97.17,618,822
"Jump Shot",33.8583,-118.1548,0,"1999",21,1,"2PT Field Goal","POR",16757,71,97.17,501,939
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","POR",16757,71,97.17,433,1007
"Jump Shot",33.9143,-118.1338,0,"1999",18,0,"2PT Field Goal","POR",16757,71,97.17,619,1541
"Running Jump Shot",34.0603,-118.3828,0,"1999",11,1,"2PT Field Goal","POR",16757,71,97.17,459,1701
"Running Jump Shot",33.8373,-118.2618,0,"1999",20,1,"2PT Field Goal","POR",16757,71,97.17,429,1731
"Jump Shot",34.0493,-118.3548,0,"1999",8,1,"2PT Field Goal","POR",16757,71,97.17,31,2129
"Jump Shot",33.9083,-118.1918,0,"1999",15,0,"2PT Field Goal","POR",16757,71,97.17,242,2638
"Jump Shot",34.0603,-118.4968,0,"1999",22,0,"3PT Field Goal","POR",16757,71,97.17,137,2743
"Jump Shot",33.9463,-118.2688,0,"1999",9,1,"2PT Field Goal","POR",16757,71,97.17,103,2777
"Running Jump Shot",34.0233,-118.1268,0,"1999",14,1,"2PT Field Goal","POR",16757,71,97.17,18,2862
"Jump Shot",33.8203,-118.1768,0,"1999",24,0,"3PT Field Goal","UTA",15077,73,96.7,652,68
"Tip Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","UTA",15077,73,96.7,435,285
"Jump Shot",33.8823,-118.1488,0,"1999",20,1,"2PT Field Goal","UTA",15077,73,96.7,396,324
"Jump Shot",33.8863,-118.1418,0,"1999",20,0,"2PT Field Goal","UTA",15077,73,96.7,238,482
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","UTA",15077,73,96.7,88,632
"Jump Shot",33.8203,-118.3078,0,"1999",22,1,"2PT Field Goal","UTA",15077,73,96.7,66,654
"Jump Shot",33.8483,-118.2838,0,"1999",19,1,"2PT Field Goal","UTA",15077,73,96.7,7,713
"Jump Shot",34.0473,-118.1418,0,"1999",12,0,"2PT Field Goal","UTA",15077,73,96.7,707,733
"Tip Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","UTA",15077,73,96.7,594,846
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,0,"2PT Field Goal","UTA",15077,73,96.7,400,1040
"Jump Shot",33.8263,-118.3208,0,"1999",22,0,"2PT Field Goal","UTA",15077,73,96.7,326,1114
"Jump Shot",34.0473,-118.1208,0,"1999",14,0,"2PT Field Goal","UTA",15077,73,96.7,685,1475
"Jump Shot",33.9143,-118.4388,0,"1999",21,0,"2PT Field Goal","UTA",15077,73,96.7,593,1567
"Jump Shot",33.8653,-118.3438,0,"1999",19,1,"2PT Field Goal","UTA",15077,73,96.7,402,2478
"Jump Shot",34.0113,-118.4168,0,"1999",15,0,"2PT Field Goal","UTA",15077,73,96.7,374,2506
"Jump Shot",33.9313,-118.1998,0,"1999",13,1,"2PT Field Goal","UTA",15077,73,96.7,27,2853
"Jump Shot",33.8263,-118.2708,0,"1999",21,1,"2PT Field Goal","UTA",15077,73,96.7,286,3314
"Jump Shot",33.8523,-118.1638,0,"1999",21,0,"2PT Field Goal","UTA",15077,73,96.7,202,3398
"Jump Shot",33.8583,-118.1918,0,"1999",20,0,"2PT Field Goal","UTA",15077,73,96.7,15,3585
"Jump Shot",33.8653,-118.3958,0,"1999",21,0,"2PT Field Goal","UTA",15077,73,96.7,269,4051
"Jump Shot",33.9383,-118.2778,0,"1999",10,0,"2PT Field Goal","UTA",15077,73,96.7,12,4308
"Jump Shot",33.6953,-118.4238,0,"1999",38,1,"3PT Field Goal","UTA",15077,73,96.7,1,4319
"Jump Shot",33.8693,-118.3888,0,"1999",21,1,"2PT Field Goal","MIL",15702,72,94.68,611,109
"Jump Shot",33.8653,-118.3398,0,"1999",19,0,"2PT Field Goal","MIL",15702,72,94.68,573,147
"Running Jump Shot",34.0023,-118.2818,0,"1999",4,1,"2PT Field Goal","MIL",15702,72,94.68,454,266
"Jump Shot",34.0603,-118.1398,0,"1999",13,0,"2PT Field Goal","MIL",15702,72,94.68,93,627
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIL",15702,72,94.68,41,679
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIL",15702,72,94.68,157,1283
"Driving Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","MIL",15702,72,94.68,30,1410
"Jump Shot",33.8733,-118.2408,0,"1999",17,0,"2PT Field Goal","MIL",15702,72,94.68,617,1543
"Jump Shot",33.9633,-118.2558,0,"1999",8,0,"2PT Field Goal","MIL",15702,72,94.68,567,1593
"Jump Shot",33.9533,-118.1118,0,"1999",18,0,"2PT Field Goal","MIL",15702,72,94.68,296,1864
"Jump Shot",33.8453,-118.4338,0,"1999",25,1,"3PT Field Goal","MIL",15702,72,94.68,252,1908
"Jump Shot",33.8653,-118.1058,0,"1999",24,0,"3PT Field Goal","MIL",15702,72,94.68,64,2096
"Jump Shot",34.0133,-118.1058,0,"1999",16,1,"2PT Field Goal","MIL",15702,72,94.68,662,2218
"Jump Shot",33.8953,-118.1528,0,"1999",18,0,"2PT Field Goal","HOU",13831,65,92.27,628,92
"Jump Shot",34.0283,-118.2188,0,"1999",5,0,"2PT Field Goal","HOU",13831,65,92.27,235,485
"Jump Shot",34.0493,-118.1528,0,"1999",11,0,"2PT Field Goal","HOU",13831,65,92.27,695,745
"Jump Shot",34.0113,-118.2758,0,"1999",3,0,"2PT Field Goal","HOU",13831,65,92.27,636,804
"Jump Shot",33.9013,-118.2968,0,"1999",14,0,"2PT Field Goal","HOU",13831,65,92.27,493,947
"Jump Shot",33.9253,-118.2908,0,"1999",12,0,"2PT Field Goal","HOU",13831,65,92.27,370,1070
"Slam Dunk Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","HOU",13831,65,92.27,231,1209
"Jump Shot",34.0603,-118.1828,0,"1999",8,1,"2PT Field Goal","HOU",13831,65,92.27,144,1296
"Jump Shot",33.8153,-118.3938,0,"1999",26,0,"3PT Field Goal","HOU",13831,65,92.27,123,1317
"Jump Shot",33.9423,-118.1378,0,"1999",16,0,"2PT Field Goal","HOU",13831,65,92.27,482,1678
"Jump Shot",34.0343,-118.4578,0,"1999",18,1,"2PT Field Goal","HOU",13831,65,92.27,379,1781
"Jump Shot",33.8883,-118.0588,0,"1999",26,0,"3PT Field Goal","HOU",13831,65,92.27,346,1814
"Jump Shot",33.9083,-118.3638,0,"1999",16,0,"2PT Field Goal","HOU",13831,65,92.27,119,2041
"Driving Layup Shot",34.0443,-118.2698,0,"1999",0,1,"2PT Field Goal","HOU",13831,65,92.27,7,2153
"Jump Shot",34.0263,-118.2088,0,"1999",6,0,"2PT Field Goal","HOU",13831,65,92.27,324,2556
"Jump Shot",34.0343,-118.1618,0,"1999",10,0,"2PT Field Goal","HOU",13831,65,92.27,292,2588
"Jump Shot",33.9423,-118.3488,0,"1999",12,0,"2PT Field Goal","HOU",13831,65,92.27,247,2633
"Jump Shot",33.9833,-118.2468,0,"1999",6,0,"2PT Field Goal","HOU",13831,65,92.27,158,2722
"Jump Shot",33.8653,-118.3738,0,"1999",20,1,"2PT Field Goal","SAS",13510,71,95.44,523,197
"Jump Shot",33.8713,-118.3288,0,"1999",18,1,"2PT Field Goal","SAS",13510,71,95.44,492,228
"Jump Shot",33.9103,-118.3738,0,"1999",16,0,"2PT Field Goal","SAS",13510,71,95.44,424,296
"Jump Shot",34.0153,-118.1358,0,"1999",13,1,"2PT Field Goal","SAS",13510,71,95.44,301,419
"Jump Shot",34.0473,-118.3888,0,"1999",11,0,"2PT Field Goal","SAS",13510,71,95.44,194,526
"Jump Shot",33.8713,-118.2758,0,"1999",17,0,"2PT Field Goal","SAS",13510,71,95.44,39,681
"Jump Shot",33.8993,-118.0688,0,"1999",24,0,"3PT Field Goal","SAS",13510,71,95.44,365,1075
